ControlID          MJD   MJDbin       uJy     duJy   stdev X2norm Nclip Ngood Nexcluded     Mask         m       dm   __tmp_SN
        0 57914.569100 57914.50     7.415   12.181   10.50  0.178     0     4         1 0x000000 19.792387      NaN   0.608716
        0          NaN 57915.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        0          NaN 57916.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        0          NaN 57917.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        0          NaN 57918.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        0          NaN 57919.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        0          NaN 57920.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        0 57921.595537 57921.50    54.610   12.494   29.70  2.689     0     2         2 0x002000 19.556824 0.248400   4.370913
        0 57922.543830 57922.50  1334.000 1668.000     NaN    NaN     0     1         1 0x800000 14.395119      NaN   0.799760
        0          NaN 57923.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        0          NaN 57924.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        0 57925.526407 57925.50    35.000   13.000     NaN    NaN     0     1         3 0x002000 19.226921      NaN   2.692308
        0          NaN 57926.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        0 57927.541305 57927.50     3.000   12.000     NaN    NaN     0     1         3 0x002000 19.922338      NaN   0.250000
        0          NaN 57928.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        0 57929.540151 57929.50    33.000   13.000     NaN    NaN     0     1         3 0x002000 19.256669      NaN   2.538462
        0          NaN 57930.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        0          NaN 57931.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        0          NaN 57932.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        0 57933.531977 57933.50   105.000   11.000     NaN    NaN     0     1         3 0x002000 18.847027 0.113744   9.545455
        0          NaN 57934.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        0          NaN 57935.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        0          NaN 57936.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        0          NaN 57937.50       NaN      NaN     NaN    NaN     4     0         4 0x800000       NaN      NaN        NaN
        0          NaN 57938.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        0 57939.523475 57939.50     8.961    8.310   13.08  0.672     0     3         1 0x000000 20.074734      NaN   1.078325
        0          NaN 57940.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        0 57941.498953 57941.50   -20.000   17.000     NaN    NaN     0     1         3 0x002000 19.631075      NaN  -1.176471
