         MJD         m       dm     uJy   duJy   F  err   chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   __tmp_SN
57984.396458 20.449472      NaN   -10.0    8.0   c  0.0    1.51 299.61098 62.13955  4566.26  3581.11 2.60 2.42  55.5 -0.404    19.73 21.68 02a57984o0339c 0x400330  -1.250000
57984.406246 20.321591      NaN   -14.0    9.0   c  0.0    0.93 299.61098 62.13955  4550.17  3544.36 2.47 2.30  52.0 -0.413    19.75 21.64 02a57984o0359c 0x400230  -1.555556
57984.407706 20.449472      NaN    -2.0    8.0   c  0.0    0.99 299.61098 62.13955  4603.86  3618.21 2.45 2.27  53.3 -0.414    19.80 21.64 02a57984o0362c 0x082030  -0.250000
57984.424912 20.171596      NaN     4.0    9.0   c  0.0    1.16 299.61098 62.13955  4620.19  3501.94 2.71 2.52  50.1 -0.397    19.68 21.62 02a57984o0397c 0x400830   0.444444
57988.398184 18.550302 0.070809   138.0    9.0   c  0.0   14.51 299.61098 62.13955  7088.91  5732.77 2.52 2.49 -68.5 -0.410    19.80 21.64 02a57988o0338c 0x100031  15.333333
57988.408532 20.207197      NaN    -3.0   10.0   c  0.0    0.94 299.61098 62.13955  7073.40  5690.21 2.56 2.51  83.7 -0.407    19.73 21.54 02a57988o0359c 0x082030  -0.300000
57988.410004 19.950541      NaN    11.0    9.0   c  0.0    1.17 299.61098 62.13955  7127.91  5769.51 2.60 2.57  84.0 -0.405    19.69 21.53 02a57988o0362c 0x002030   1.222222
57988.427308 20.009244      NaN   -10.0   12.0   c  0.0    0.93 299.61098 62.13955  7152.61  5656.35 2.47 2.44 -64.6 -0.413    19.75 21.46 02a57988o0397c 0x400830  -0.833333
58012.343927 20.449472      NaN    -4.0    8.0   c  0.0    1.08 299.61098 62.13955  8306.48  8147.44 2.59 2.47  34.9 -0.421    19.79 21.59 02a58012o0280c 0x082030  -0.500000
58012.344383 19.652575 0.217147    50.0   10.0   c  0.0    3.51 299.61098 62.13955  8288.07  8107.58 2.58 2.49  34.6 -0.416    19.78 21.57 02a58012o0281c 0x400330   5.000000
58012.360239 19.589310      NaN    17.0   12.0   c  0.0    0.70 299.61098 62.13955  8353.76  8188.89 2.63 2.52  39.7 -0.421    19.68 21.46 02a58012o0315c 0x002030   1.416667
58012.363908 19.569016      NaN    21.0   11.0   c  0.0    1.71 299.61098 62.13955  8361.68  8073.88 2.63 2.51  42.6 -0.420    19.50 21.28 02a58012o0323c 0x400330   1.909091
58072.263371 19.549093      NaN    13.0   14.0   c  0.0    0.75 299.61098 62.13955   675.79  9626.13 2.88 2.33  29.0 -0.441    19.62 21.35 02a58072o0151c 0x000030   0.928571
58072.272314 19.674510      NaN     7.0   14.0   c  0.0    0.90 299.61098 62.13955   656.98  9587.95 2.89 2.32  25.3 -0.449    19.60 21.34 02a58072o0170c 0x400130   0.500000
58072.281586 19.674510      NaN     4.0   15.0   c  0.0    3.62 299.61098 62.13955   709.81  9663.72 2.96 2.37  26.5 -0.444    19.52 21.26 02a58072o0189c 0x000030   0.266667
58072.282499 20.009244      NaN    -5.0   12.0   c  0.0    1.49 299.61098 62.13955  9812.70  9568.57 2.85 2.84 -50.8 -0.403    19.60 21.35 02a58072o0191c 0x000030  -0.416667
58076.265858 18.459772      NaN   -86.0   50.0   c  0.0    0.95 299.61098 62.13955  2792.46  1545.41 2.96 2.52  40.5 -0.411    18.29 19.90 02a58076o0130c 0xd00812  -1.720000
58076.275278 19.631075      NaN   -33.0   17.0   c  0.0    1.04 299.61098 62.13955  2772.49  1507.86 3.05 2.52  40.3 -0.427    19.32 20.87 02a58076o0149c 0xc00a30  -1.941176
