ControlID          MJD   MJDbin       uJy     duJy   stdev X2norm Nclip Ngood Nexcluded     Mask         m       dm   __tmp_SN
        3 57914.571020 57914.50   -22.000   15.556   15.56  0.500     0     2         3 0x002000 19.727428      NaN  -1.414214
        3          NaN 57915.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3          NaN 57916.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3          NaN 57917.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3          NaN 57918.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3          NaN 57919.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3          NaN 57920.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3 57921.592965 57921.50    81.248   11.959   57.28 11.312     2     2         4 0x800000 19.125465 0.159804   6.794158
        3 57922.543830 57922.50   980.000 1564.000     NaN    NaN     0     1         1 0x800000 14.515659      NaN   0.626598
        3          NaN 57923.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3          NaN 57924.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3          NaN 57925.50       NaN      NaN     NaN    NaN     4     0         4 0x800000       NaN      NaN        NaN
        3          NaN 57926.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3 57927.541305 57927.50    13.000   11.000     NaN    NaN     0     1         3 0x002000 19.743105      NaN   1.181818
        3          NaN 57928.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3 57929.521682 57929.50    45.976    9.111   23.33  3.203     2     2         4 0x800000 19.743661 0.215159   5.046216
        3          NaN 57930.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3          NaN 57931.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3          NaN 57932.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3          NaN 57933.50       NaN      NaN     NaN    NaN     4     0         4 0x800000       NaN      NaN        NaN
        3          NaN 57934.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3          NaN 57935.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3          NaN 57936.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3 57937.519461 57937.50  2077.038    9.526   18.38  1.852     2     2         4 0x800000 15.606389 0.004980 218.031660
        3          NaN 57938.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3 57939.526453 57939.50    -3.955    8.956   14.29  0.926     0     3         1 0x000000 20.326965      NaN  -0.441635
        3          NaN 57940.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3 57941.505266 57941.50    55.000    8.867   11.22  0.389     0     4         4 0x800000 19.549093 0.175036   6.202934
        3          NaN 57942.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3 57943.458068 57943.50     7.082   23.384  215.33  0.836     0     4         4 0x800000 19.180473      NaN   0.302863
        3          NaN 57944.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3 57945.519206 57945.50    11.352   11.546   25.04  1.079     0     4         4 0x800000 19.743367      NaN   0.983255
        3          NaN 57946.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3          NaN 57947.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3          NaN 57948.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3 57949.512790 57949.50    15.000   21.000     NaN    NaN     0     1         3 0x002000 19.169763      NaN   0.714286
        3          NaN 57950.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3          NaN 57951.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3          NaN 57952.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3          NaN 57953.50       NaN      NaN     NaN    NaN     4     0         4 0x800000       NaN      NaN        NaN
        3          NaN 57954.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3 57955.448400 57955.50   -20.000    9.000     NaN    NaN     0     1         0 0x002000 20.321591      NaN  -2.222222
        3          NaN 57956.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3 57957.476811 57957.50    83.000   16.000     NaN    NaN     0     1         3 0x002000 19.102305 0.209299   5.187500
        3          NaN 57958.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3 57959.470263 57959.50     6.029    6.114   15.59  1.675     0     4         0 0x000000 20.432792      NaN   0.986108
        3          NaN 57960.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3          NaN 57961.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3          NaN 57962.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3 57963.470789 57963.50    -2.471    9.111   14.14  1.176     0     2         2 0x002000 20.308272      NaN  -0.271163
        3          NaN 57964.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3          NaN 57965.50       NaN      NaN     NaN    NaN     4     0         4 0x800000       NaN      NaN        NaN
        3          NaN 57966.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3 57967.442324 57967.50     9.652    8.539   23.68  2.055     0     4         0 0x000000 20.031506      NaN   1.130399
        3          NaN 57968.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3 57969.447114 57969.50    46.371   10.299   33.85  2.712     0     4         4 0x800000 19.734379 0.241138   4.502550
        3          NaN 57970.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3          NaN 57971.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3 57972.426021 57972.50     4.837   13.771   29.92  1.105     0     4         4 0x800000 19.739569      NaN   0.351272
        3          NaN 57973.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3 57974.438323 57974.50    49.850   11.950   26.86  1.301     0     4         4 0x800000 19.655843 0.260281   4.171393
        3          NaN 57975.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3 57976.457119 57976.50   256.000  119.000     NaN    NaN     0     1         1 0x800000 16.931349      NaN   2.151261
        3          NaN 57977.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        3 57978.457951 57978.50     0.000   18.000     NaN    NaN     0     1         3 0x002000 19.569016      NaN   0.000000
        3          NaN 57979.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
