ControlID          MJD   MJDbin      uJy    duJy   stdev X2norm Nclip Ngood Nexcluded     Mask         m       dm  __tmp_SN
        2 57984.407706 57984.50   -2.000   8.000     NaN    NaN     0     1         3 0x002000 20.449472      NaN -0.250000
        2          NaN 57985.50      NaN     NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN       NaN
        2          NaN 57986.50      NaN     NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN       NaN
        2          NaN 57987.50      NaN     NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN       NaN
        2 57988.409345 57988.50    4.735   6.690    9.90  1.083     0     2         2 0x002000 20.413707      NaN  0.707781
        2          NaN 57989.50      NaN     NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN       NaN
        2          NaN 57990.50      NaN     NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN       NaN
        2          NaN 57991.50      NaN     NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN       NaN
        2          NaN 57992.50      NaN     NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN       NaN
        2          NaN 57993.50      NaN     NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN       NaN
        2          NaN 57994.50      NaN     NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN       NaN
        2          NaN 57995.50      NaN     NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN       NaN
        2          NaN 57996.50      NaN     NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN       NaN
        2          NaN 57997.50      NaN     NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN       NaN
        2          NaN 57998.50      NaN     NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN       NaN
        2          NaN 57999.50      NaN     NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN       NaN
        2          NaN 58000.50      NaN     NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN       NaN
        2          NaN 58001.50      NaN     NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN       NaN
        2          NaN 58002.50      NaN     NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN       NaN
        2          NaN 58003.50      NaN     NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN       NaN
        2          NaN 58004.50      NaN     NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN       NaN
        2          NaN 58005.50      NaN     NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN       NaN
        2          NaN 58006.50      NaN     NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN       NaN
        2          NaN 58007.50      NaN     NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN       NaN
        2          NaN 58008.50      NaN     NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN       NaN
        2          NaN 58009.50      NaN     NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN       NaN
        2          NaN 58010.50      NaN     NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN       NaN
        2          NaN 58011.50      NaN     NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN       NaN
        2 58012.348946 58012.50    2.462   6.656   14.85  2.120     0     2         2 0x002000 20.522891      NaN  0.369800
        2          NaN 58013.50      NaN     NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN       NaN
        2          NaN 58014.50      NaN     NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN       NaN
