ControlID          MJD   MJDbin       uJy     duJy   stdev X2norm Nclip Ngood Nexcluded     Mask         m       dm   __tmp_SN
        5 57955.448400 57955.50  1749.000   10.000     NaN    NaN     0     1         1 0x800000 15.793025 0.006208 174.900000
        5          NaN 57956.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 57957.476811 57957.50    34.000   19.000     NaN    NaN     0     1         3 0x002000 19.002397      NaN   1.789474
        5          NaN 57958.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 57959.465903 57959.50     2.479    7.461    6.43  0.253     0     3         1 0x000000 20.411138      NaN   0.332284
        5          NaN 57960.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 57961.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 57962.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 57963.470515 57963.50    18.295    9.235    0.71  0.002     0     2         2 0x002000 19.743083      NaN   1.981005
        5          NaN 57964.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 57965.473549 57965.50    76.000   15.000     NaN    NaN     0     1         3 0x002000 19.197966 0.214290   5.066667
        5          NaN 57966.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 57967.445401 57967.50    -0.402    9.162   15.95  0.914     0     4         0 0x000000 20.302201      NaN  -0.043864
        5          NaN 57968.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 57969.444703 57969.50    22.961    9.480   26.21  2.008     0     4         4 0x800000 19.622567      NaN   2.421935
        5          NaN 57970.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 57971.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 57972.425996 57972.50    12.349   13.464   25.67  1.013     0     4         0 0x000000 19.594611      NaN   0.917161
        5          NaN 57973.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 57974.437833 57974.50    18.262   12.480   21.71  0.847     0     4         0 0x000000 19.535336      NaN   1.463384
        5          NaN 57975.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 57976.457119 57976.50   263.000  119.000     NaN    NaN     0     1         0 0x002000 16.919021      NaN   2.210084
        5          NaN 57977.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 57978.457951 57978.50     6.000   21.000     NaN    NaN     0     1         3 0x002000 19.302877      NaN   0.285714
        5          NaN 57979.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 57980.410968 57980.50    14.149    7.201   10.58  0.655     0     3         1 0x000000 20.016738      NaN   1.964774
        5          NaN 57981.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 57982.402563 57982.50    -6.000   17.000     NaN    NaN     0     1         3 0x002000 19.631075      NaN  -0.352941
        5          NaN 57983.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 57984.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 57985.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 57986.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 57987.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 57988.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 57989.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 57990.50       NaN      NaN     NaN    NaN     4     0         4 0x800000       NaN      NaN        NaN
        5          NaN 57991.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 57992.387682 57992.50     3.247    6.880   16.86  2.165     0     3         1 0x000000 20.454570      NaN   0.472014
        5          NaN 57993.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 57994.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 57995.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 57996.409398 57996.50   -16.027    8.158   12.15  0.568     0     4         0 0x000000 20.428288      NaN  -1.964612
        5          NaN 57997.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 57998.379711 57998.50    20.081   10.547   22.48  0.893     0     5         3 0x000000 19.615781      NaN   1.903931
        5          NaN 57999.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 58000.378476 58000.50   -29.000   23.000     NaN    NaN     0     1         2 0x002000 19.302877      NaN  -1.260870
        5          NaN 58001.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 58002.340861 58002.50    37.707   21.718   35.03  0.940     0     4         1 0x000000 18.869365      NaN   1.736161
        5          NaN 58003.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 58004.346637 58004.50     3.977   16.217    7.78  0.114     1     2         1 0x000000 19.596926      NaN   0.245253
        5          NaN 58005.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58006.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58007.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58008.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58009.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 58010.324072 58010.50    -7.000   16.000     NaN    NaN     0     1         7 0x002000 19.696897      NaN  -0.437500
        5          NaN 58011.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58012.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58013.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58014.50       NaN      NaN     NaN    NaN     4     0         4 0x800000       NaN      NaN        NaN
        5          NaN 58015.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58016.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58017.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58018.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58019.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58020.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58021.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 58022.302641 58022.50   -15.000   20.000     NaN    NaN     0     1         7 0x002000 19.454622      NaN  -0.750000
        5          NaN 58023.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58024.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58025.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 58026.362495 58026.50    32.717   15.804   39.60  3.084     0     2         2 0x002000 19.140524      NaN   2.070146
        5          NaN 58027.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 58028.334593 58028.50     2.248   13.190   23.33  1.008     1     4         2 0x000000 19.846607      NaN   0.170419
        5          NaN 58029.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 58030.326124 58030.50     7.258   14.963   22.19  0.526     0     4         0 0x000000 19.606924      NaN   0.485065
        5          NaN 58031.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58032.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58033.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 58034.307619 58034.50  3036.865 1147.774 6301.74  0.194     0     3         3 0x800000 14.371031      NaN   2.645873
        5          NaN 58035.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 58036.355556 58036.50    -7.066   10.360   10.26  0.316     0     3         1 0x000000 20.168775      NaN  -0.682018
        5          NaN 58037.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
